Id,Last Update,Request,Ride Id,Rider Id,Rider Status,# pax,Origin Lat,Origin Lng,Origin Address,Destination Lat,Destination Lng,Destination Address,Err Statement,City
790450,10/25/2019 06:28:48,1571995725.92,,58024,None,1,-16.6914934333,-49.2802118137,|Rua T-047, 0034000, Goiania|,-16.7237061675,-49.234418124,|HVET - Hospital Escola Veterinaria - Jardim da Luz, Goiania - State of Goias|,,GYN
790449,10/25/2019 06:28:45,1571995723.76,,35463,,1,-16.6808393289,-49.2438330129,|Avenida Primeira Avenida, Goiania|,-16.7197919777,-49.268916361,|Avenida T-5, 167A000, Goiania|,,GYN
790448,10/25/2019 06:28:39,1571995717.35,,33738,,1,-16.7126036593,-49.2393768579,|Rua Salvador, 0007000, Goiania|,-16.7139003125,-49.2660417035,|Rua T 37 Q 141 Lt, 3344, Goiania|,,GYN
790447,10/25/2019 06:28:37,1571995715.05,,5525,,1,-16.6741219986,-49.2491444573,|Rua 233, 203, Goiania|,-16.707786249,-49.2659340799,|Colegio Dinamico - Rua T-37 - Setor Bueno, Goiania - GO|,,GYN
790446,10/25/2019 06:28:24,1571995702.14,,23756,,1,-16.6656218208,-49.2590173334,|Rua 68 543, Goias|,-16.6753142095,-49.243625477,|Biblioteca Seccional Campus Colemar Natal e Silva - UFG - Quinta Avenida - Setor Leste Universitario, Goiania - GO|,,GYN
790445,10/25/2019 06:28:21,1571995698.56,,43635,,1,-16.7135480527,-49.286162965,|Rua C-137, 975 - Jardim America|,-16.7171097963,-49.241306372,|Hospital e Maternidade Dona Iris - Alameda Emilio Povoa - Vila Redencao, Goiania - GO|,,GYN
790444,10/25/2019 06:28:19,1571995697.51,,46465,,1,-16.7149201603,-49.2711959034,|Rua C-235, 25, Goiania|,-16.7012008882,-49.2692399025,|Rua T-053, 11, Goiania|,,GYN
790443,10/25/2019 06:28:11,1571995690.22,,57504,None,1,-16.6971205288,-49.2694816366,|Avenida Portugal 1140, Goias|,-16.6973962,-49.2420562,|Rua 58, 230 - Jardim Goias|,,GYN
790442,10/25/2019 06:27:56,1571995673.65,,5525,,1,-16.6741219986,-49.2491444573,|Rua 233, 203, Goiania|,-16.707786249,-49.2659340799,|Colegio Dinamico - Rua T-37 - Setor Bueno, Goiania - GO|,,GYN
790441,10/25/2019 06:27:46,1571995664.53,,23756,,1,-16.6656218208,-49.2590173334,|Rua 68 543, Goias|,-16.6753142095,-49.243625477,|Biblioteca Seccional Campus Colemar Natal e Silva - UFG - Quinta Avenida - Setor Leste Universitario, Goiania - GO|,,GYN
790440,10/25/2019 06:27:34,1571995651.97,,42525,,1,-16.6795658967,-49.2464491725,|Rua 241, 20, Goiania|,-16.696592253,-49.2674186826,|Rua 36, 186, Goiania|,,GYN
790439,10/25/2019 06:27:32,1571995650.33,,57504,None,1,-16.6971205288,-49.2694816366,|Avenida Portugal 1140, Goias|,-16.6973962,-49.2420562,|Rua 58, 230 - Jardim Goias|,,GYN
790438,10/25/2019 06:26:46,1571995604.4,,55498,,1,-16.6554699331,-49.2620623112,|Avenida Goias 3352, Goias|,-16.7378197024,-49.2694219574,|Avenida Rio Verde Q 8 1146, Goias|,,GYN
