Id,Last Update,Request,Ride Id,Rider Id,Rider Status,# pax,Origin Lat,Origin Lng,Origin Address,Destination Lat,Destination Lng,Destination Address,Err Statement,City
802050,10/28/2019 17:42:33,1572295344.68,,57162,,1,-16.7054969571,-49.260180071,|Rua 1142 Q 261, 54, Goiania|,-16.6898651994,-49.258585833,|Avenida Cora Coralina Q F25, 105, Goiania|,,GYN
802049,10/28/2019 17:42:10,1572295322.4,,53543,,1,-16.6943023599,-49.2622074966,|Rua 145, 24, Goiania|,-16.7135730994,-49.2862756178,|Rua C 137 Q 319, 975, Goiania|,,GYN
802048,10/28/2019 17:42:10,1572295321.44,,58451,,1,-16.6971934275,-49.2557302862,|Heliponto - Nasa Business Style - Avenida 136 - Setor Sul, Goiania - GO|,-16.712758115,-49.2614920065,|Rua S 4 Q S15, 48, Goiania|,,GYN
802047,10/28/2019 17:42:07,1572295321.05,,47095,,1,-16.6929838815,-49.2568444088,|Rua 127, 37, Goiania|,-16.7467943984,-49.285703972,|Avenida Rio Verde, 10, Goiania|,,GYN
802045,10/28/2019 17:42:02,1572295314.23,,25134,None,1,-16.695720675,-49.2685958371,|Rua 15 Q H16 1029, Goias|,-16.7160533538,-49.2929865047,|Avenida T 9 Q 527 0, Goias|,,GYN
802044,10/28/2019 17:41:59,1572295314.14,,56906,,1,-16.6945886454,-49.231999442,|Avenida Olinda 204, Goias|,-16.7029405,-49.2375268,|Parque Flamboyant - Jardim Goias, Goiania - GO|,,GYN
802043,10/28/2019 17:41:53,1572295306.06,,25134,None,1,-16.695720675,-49.2685958371,|Rua 15 Q H16 1029, Goias|,-16.7160533538,-49.2929865047,|Avenida T 9 Q 527 0, Goias|,,GYN
802042,10/28/2019 17:41:53,1572295305.55,,32552,,1,-16.7068771507,-49.2352278158,|Avenida H Q C18 0, Goias|,-16.6778033111,-49.2487374321,|Rua 233 Q 107a 579, Goias|,,GYN
802041,10/28/2019 17:41:49,1572295301.36,,13857,,1,-16.6759276556,-49.2594619095,|Rua 9 Q 20, 220, Goiania|,-16.7068970604,-49.2723321542,|Cachapa - Avenida T-3 - Setor Bueno, Goiania - GO|,,GYN
802039,10/28/2019 17:41:48,1572295299.74,,36980,,1,-16.704250664,-49.2405704409,|Drogasil - Rua 56 - Jardim Goias, Goiania - GO|,-16.6867814725,-49.2721950263,|Dog Center Clinica Veterinaria e Pet Shop - Avenida Assis Chateaubriand - Setor Oeste, Goiania - GO|,,GYN
802038,10/28/2019 17:41:38,1572295291.48,,3947,None,1,-16.6922722188,-49.2362618074,|Avenida Fued Jose Sebba Q A16 0, Goias|,-16.6691093,-49.267743,|Rua 17-A, Goiania - GO|,,GYN
802036,10/28/2019 17:41:37,1572295289.93,,50216,,1,-16.6991228253,-49.26692985,|Rua Mario Bitar Q H20 210, Goias|,-16.7151985624,-49.2880857736,|Edificio Alfredo Garajau - Avenida C-104 - Jardim America, Goiania - GO|,,GYN
