Id,Last Update,Request,Ride Id,Rider Id,Rider Status,# pax,Origin Lat,Origin Lng,Origin Address,Destination Lat,Destination Lng,Destination Address,Err Statement,City
807776,10/29/2019 14:36:04,1572370562.12,,8574,,1,-16.6770418101,-49.2461135611,|PUC Goias Area 4 - Praca Universitaria - Setor Leste Universitario, Goiania - GO|,-16.71685259,-49.2688171193,|Avenida T-5, 1113 - Setor Bueno|,,GYN
807775,10/29/2019 14:36:03,1572370560.75,,20267,,1,-16.6956933779,-49.2774521559,|Cei Flora - Rua T-49 - Setor Bueno, Goiania - GO|,-16.7160408306,-49.269426316,|Residencial Eminent - Rua T-64 - Setor Bueno, Goiania - GO|,,GYN
807773,10/29/2019 14:35:52,1572370551.44,,28964,,1,-16.6724897625,-49.2667420954,|Rua 16-A 104, Goias|,-16.7131985,-49.2378312,|Rua Fortaleza - Alto da Gloria, Goiania - GO|,,GYN
807767,10/29/2019 14:35:12,1572370509.94,,1855,,1,-16.6924186623,-49.2362527549,|Avenida Fued Jose Sebba, Goiania|,-16.6626298868,-49.2460237071,|Avenida Quinta Avenida Q 51, 898, Goiania|,,GYN
807765,10/29/2019 14:35:01,1572370500.14,,29955,,1,-16.6768009297,-49.2604466155,|Avenida Tocantins, 0019000, Goiania|,-16.7139250381,-49.2365947366,|Rua Fortaleza, 419 - Alto da Gloria|,,GYN
807763,10/29/2019 14:34:58,1572370494.93,,31843,,1,-16.7123319968,-49.262496829,|Rua T-62 407, Goias|,-16.6990581,-49.25793,|Condominio Personalite Business - Rua 1137 - Setor Marista, Goiania - GO|,,GYN
807762,10/29/2019 14:34:53,1572370491.41,,57841,,1,-16.720293538,-49.2833422869,|Avenida Uruguai 1024, Goias|,-16.7078039107,-49.2732323706,|Goiania Shopping - Avenida T-10 - Setor Bueno, Goiania - GO|,,GYN
807760,10/29/2019 14:34:37,1572370475.22,,56791,,1,-16.6893092843,-49.2459093779,|Rua 114 Q F34, 47, Goiania|,-16.6740567994,-49.2605026066,|Paginas Antigas Papelaria - Rua 4 - Setor Central, Goiania - GO|,,GYN
807758,10/29/2019 14:34:30,1572370468.43,,55474,,1,-16.6800155333,-49.2575193197,|Praca Doutor Pedro Ludovico Teixeira 11, Goias|,-16.7425384296,-49.2780915275,|Avenida Dona Maria Cardoso 1527, Goias|,,GYN
807755,10/29/2019 14:33:33,1572370410.91,,40382,None,1,-16.7217741283,-49.2609059438,|Rua 1111 Q 210 0, Goias|,-16.7242072,-49.2723153,|Rua Santarem - Parque Amazonia, Goiania - GO|,,GYN
807749,10/29/2019 14:32:37,1572370354.71,,56654,,1,-16.7014359575,-49.256728068,|Alameda Ricardo Paranhos 1022, Goias|,-16.68885,-49.266256,|Cartorio Indio Artiaga - 4o Tabelionato de Notas - Rua 9 - Setor Oeste, Goiania - GO|,,GYN
807746,10/29/2019 14:31:57,1572370315.0,,49136,,1,-16.6890648868,-49.2700596526,|Edificio Portugal - Avenida Portugal - Setor Oeste, Goiania - GO|,-16.6758264853,-49.2387552559,|Avenida Universitaria, Goiania|,,GYN
807745,10/29/2019 14:31:52,1572370310.18,,33,None,1,-16.691359,-49.264922,,-16.70058,-49.275962,,,GYN
807744,10/29/2019 14:31:49,1572370307.3,,20267,,1,-16.6956933779,-49.2774521559,|Cei Flora - Rua T-49 - Setor Bueno, Goiania - GO|,-16.7160408306,-49.269426316,|Residencial Eminent - Rua T-64 - Setor Bueno, Goiania - GO|,,GYN
807739,10/29/2019 14:30:24,1572370221.9,,7907,,1,-16.6915811071,-49.2655592412,|Rua 23 - A, 15, Goiania|,-16.6756061587,-49.2561611161,|Rua 3, 117, Goiania|,,GYN
807738,10/29/2019 14:30:03,1572370200.97,,965,,1,-16.6892203249,-49.2406978458,|Avenida Fued Jose Sebba, Goiania|,-16.6743619188,-49.2583474517,|Avenida Goias, Goiania|,,GYN
807737,10/29/2019 14:29:37,1572370175.46,,54144,,1,-16.7424478897,-49.2782296613,|Avenida Dona Maria Cardoso 1527, Goias|,-16.7101464806,-49.2948959023,|Avenida T 9 Q 263 3696, Goias|,,GYN
