Id,Last Update,Request,Ride Id,Rider Id,Rider Status,# pax,Origin Lat,Origin Lng,Origin Address,Destination Lat,Destination Lng,Destination Address,Err Statement,City
807043,10/29/2019 12:46:28,1572363981.24,,44548,,1,-16.669047311,-49.2727616429,|Rua Francisca C C D Tita Q 69a 254, Goias|,-16.7329303651,-49.2925476283,|Avenida Leblon Qdarea 0 0, Goias|,,GYN
807042,10/29/2019 12:46:29,1572363980.72,,54072,,3,-16.7192223425,-49.2615962774,|Avenida T 13, 14, Goiania|,-16.7004108994,-49.241277203,|Rua 54 - Jardim Goias, Goiania - GO|,,GYN
807041,10/29/2019 12:46:24,1572363976.32,,57992,None,1,-16.6946445244,-49.2701106146,|Avenida Portugal 990, Goias|,-16.7374077674,-49.2766112834,|Rua Pocema 1a, Goias|,,GYN
807039,10/29/2019 12:45:53,1572363946.82,,58648,None,1,-16.7178380638,-49.2908725888,|Rua C-160, 0351000, Goiania|,-16.7219057786,-49.2365910485,|Faculdade Sul-Americana - Jardim da Luz, Goiania - GO|,,GYN
807038,10/29/2019 12:45:43,1572363935.56,,56995,,1,-16.7014619692,-49.2566506192,|Rua 1138, 9, Goiania|,-16.6788496877,-49.2469259351,|Rua 239, 10, Goiania|,,GYN
807037,10/29/2019 12:45:37,1572363931.05,,49819,,1,-16.717039474,-49.2914314941,|Avenida T-63 3438, Goias|,-16.6924780746,-49.2673569918,|Rua 24 119, Goias|,,GYN
807036,10/29/2019 12:45:39,1572363930.89,,44446,,1,-16.6922201929,-49.2715264857,|Avenida D Q L19 974, Goias|,-16.6742854784,-49.2727559432,|Rua 31-A - Setor Aeroporto, Goiania - GO|,,GYN
807034,10/29/2019 12:45:22,1572363914.22,,41136,,1,-16.7078938249,-49.2657966167,|Rua T-37 2693, Goias|,-16.7276209191,-49.2679715529,|Rua Guilherme Marcone 43, Goias|,,GYN
807033,10/29/2019 12:45:14,1572363906.86,,57992,None,1,-16.6946445244,-49.2701106146,|Avenida Portugal 990, Goias|,-16.7374077674,-49.2766112834,|Rua Pocema 1a, Goias|,,GYN
807032,10/29/2019 12:45:06,1572363898.38,,54874,,1,-16.7193279852,-49.2695299163,|Avenida T 13, 4, Goiania|,-16.7216938537,-49.2869800329,|Rua C-174, 0416000, Goiania|,,GYN
807031,10/29/2019 12:44:47,1572363879.8,,18396,,1,-16.6910987404,-49.282675758,|Faculdades Objetivo - Campus T2 - R. T. 44 Quadra 21 lote 10 - Setor Bueno, Goiania - GO|,-16.6712933587,-49.240216054,|Rua 225, 140 - Setor Leste Universitario|,,GYN
807030,10/29/2019 12:44:43,1572363875.83,,12806,,1,-16.7193967011,-49.2809266225,|Rua C 151 Q 403 752, Goias|,-16.6772345,-49.2466718,|Hospital Araujo Jorge - Associacao de Combate ao Cancer em Goias - Rua 239 - Setor Leste Universitario, Goiania - GO|,,GYN
807029,10/29/2019 12:44:31,1572363865.44,,56518,,1,-16.6728440251,-49.2578049749,|Rua 7 619, Goias|,-16.7201268865,-49.2631157488,|Plural Imagem e Som - Avenida T-14 - Setor Bela Vista, Goiania - GO|,,GYN
807028,10/29/2019 12:44:23,1572363855.01,,57992,None,1,-16.6946445244,-49.2701106146,|Avenida Portugal 990, Goias|,-16.7374077674,-49.2766112834,|Rua Pocema 1a, Goias|,,GYN
807027,10/29/2019 12:44:20,1572363852.82,,51791,,2,-16.706794622,-49.2722131312,|Avenida T 3, 9, Goiania|,-16.729473912,-49.2803476006,|Rua Umiri, 0202000, Goiania|,,GYN
