Id,Last Update,Request,Ride Id,Rider Id,Rider Status,# pax,Origin Lat,Origin Lng,Origin Address,Destination Lat,Destination Lng,Destination Address,Err Statement,City
824647,10/31/2019 15:12:03,1572545520.77,,49376,,1,-16.6770402042,-49.2424540222,|Rua Dez, Goiania|,-16.7106734344,-49.2943638191,|Rua C-162, 21, Goiania|,,GYN
824646,10/31/2019 15:11:59,1572545517.67,,6190,,2,-16.6695364782,-49.2666941509,|Rua 23 A Q 52a 111, Goias|,-16.6666734031,-49.2402958497,|Avenida Nona Avenida Q 72a 762, Goias|,,GYN
824645,10/31/2019 15:11:47,1572545505.17,,39079,,2,-16.6961346269,-49.2549973726,|Rua 136b Q F42 0, Goias|,-16.6693199986,-49.2487598956,|Rua 201 - Leste Vila Nova, Goiania - GO|,,GYN
824644,10/31/2019 15:11:43,1572545500.79,,20895,,1,-16.677609323,-49.2544220388,|Rua 18, 162 - Setor Central|,-16.7136466,-49.2605412,|Moreira Da Gente - Bela Vista - Av. T - Setor Bela Vista, Goiania - GO|,,GYN
824643,10/31/2019 15:11:35,1572545493.78,,47136,None,1,-16.7163323965,-49.258310236,|Alameda Couto Magalhaes 330, Goias|,-16.6997554632,-49.2536455393,|Rua 122, n 144 - Setor Sul|,,GYN
824642,10/31/2019 15:10:57,1572545454.96,,4228,,1,-16.6927353137,-49.2359681055,|Avenida Fued Jose Sebba, Goiania|,-16.7134989225,-49.2668051273,|Avenida T4, 671, Goiania|,,GYN
824640,10/31/2019 15:10:35,1572545432.42,,31828,,1,-16.6769425674,-49.2386640608,|Residencial Calitri - Rua 259 - Setor Leste Universitario, Goiania - State of Goias|,-16.7312302411,-49.2885963991,|Rua Padre Joao Pian, 0144000, Goiania|,,GYN
824639,10/31/2019 15:10:15,1572545412.72,,31160,,1,-16.6772383682,-49.2431376502,|Praca Universitaria Qdarea 0, Goias|,-16.6676119209,-49.2557410151,|Rua 56 329, Goias|,,GYN
824638,10/31/2019 15:09:34,1572545373.09,,56169,,1,-16.7173503047,-49.2627643794,|Rua T 65, 00S2000, Goiania|,-16.6797656639,-49.2601998523,|Alameda dos Buritis Q 48, 196, Goiania|,,GYN
824637,10/31/2019 15:09:28,1572545366.08,,31828,,1,-16.6769425674,-49.2386640608,|Residencial Calitri - Rua 259 - Setor Leste Universitario, Goiania - State of Goias|,-16.7312302411,-49.2885963991,|Rua Padre Joao Pian, 0144000, Goiania|,,GYN
824636,10/31/2019 15:08:56,1572545334.14,,59105,None,1,-16.6985380349,-49.2620971799,|Rua 137-A 23, Goias|,-16.7411742263,-49.2759139091,|Avenida Rio Verde 270, Goias|,,GYN
824635,10/31/2019 15:08:48,1572545325.48,,31828,,1,-16.6769425674,-49.2386640608,|Residencial Calitri - Rua 259 - Setor Leste Universitario, Goiania - State of Goias|,-16.7312302411,-49.2885963991,|Rua Padre Joao Pian, 0144000, Goiania|,,GYN
824634,10/31/2019 15:08:37,1572545314.89,,59105,None,1,-16.6985380349,-49.2620971799,|Rua 137-A 23, Goias|,-16.7411745474,-49.2759139091,|Avenida Rio Verde 270, Goias|,,GYN
824631,10/31/2019 15:07:57,1572545274.22,,33,None,1,-16.691359,-49.264922,,-16.70058,-49.275962,,,GYN
824630,10/31/2019 15:07:52,1572545269.81,,43545,,1,-16.7097531107,-49.2625199631,|Avenida Edmundo P. de Abreu 888, Goias|,-16.7014116,-49.2797384,|Sesc Educacao Continuada - Rua C-224 - Jardim America, Goiania - GO|,,GYN
824629,10/31/2019 15:07:47,1572545264.41,,37216,,1,-16.6851740737,-49.2686062306,|Rua 8, 00G5000, Goiania|,-16.6666836812,-49.2403159663,|Avenida Nona Avenida, 0072000, Goiania|,,GYN
824628,10/31/2019 15:07:40,1572545257.99,,31828,,1,-16.6769425674,-49.2386640608,|Residencial Calitri - Rua 259 - Setor Leste Universitario, Goiania - State of Goias|,-16.7312302411,-49.2885963991,|Rua Padre Joao Pian, 0144000, Goiania|,,GYN
824627,10/31/2019 15:07:18,1572545236.68,,59107,None,1,-16.691462603,-49.281995818,|Avenida T 2 Q 28 1993, Goias|,-16.7195009,-49.2371574,|UNIP Goiania - Flamboyant - Botafogo, Goiania - GO|,,GYN
824626,10/31/2019 15:07:18,1572545235.74,,7804,,1,-16.6941261973,-49.2485238612,|Cristal Engenharia de Sistemas de Transmissao - Setor Sul, Goiania - GO|,-16.6661007186,-49.2550419644,|IFG - Campus Goiania - Rua 75 - Centro, Goiania - GO|,,GYN
824625,10/31/2019 15:07:10,1572545228.34,,37216,,1,-16.6841437899,-49.2684050649,|Rua 6, 601, Goiania|,-16.6666949229,-49.2403340712,|Avenida Nona Avenida, 0072000, Goiania|,,GYN
824624,10/31/2019 15:06:32,1572545190.96,,31843,,2,-16.7122661684,-49.2626205459,|Rua T 62 Q S14 407, Goias|,-16.7128584,-49.2374654,|Evidence Office - Rua Terezina - Alto da Gloria, Goiania - GO|,,GYN
824623,10/31/2019 15:06:29,1572545187.58,,44827,,1,-16.7147804774,-49.2406753823,|Rua 1065 Q 143 151, Goias|,-16.7093905674,-49.2888984829,|Ferranorte - Avenida T-9 - Jardim America, Goiania - GO|,,GYN
824622,10/31/2019 15:06:29,1572545186.91,,37216,,1,-16.6841078198,-49.2686786503,|Rua 6 - A, 00H4000, Goiania|,-16.6666811116,-49.2403310537,|Avenida Nona Avenida, 0072000, Goiania|,,GYN
